"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"393","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:06:36,FALSE,NA,"989249341301936128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R4PP_",14104,TRUE,FALSE,NA,NA
"394","RT @ashnabasu: So #AvengersInfinityWar definitely gave me frown lines and like, maybe an aneurysm",FALSE,0,NA,2018-04-25 21:06:36,FALSE,NA,"989249341301886977",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Saver_oner",14,TRUE,FALSE,NA,NA
"395","RT @ashnabasu: So #AvengersInfinityWar definitely gave me frown lines and like, maybe an aneurysm",FALSE,0,NA,2018-04-25 21:06:36,FALSE,NA,"989249341062860803",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RuselDavid",14,TRUE,FALSE,NA,NA
"396","RT @CinesUnidos: ¡������ATENCIÓN FANÁTICOS������! A partir de mañana a las 5:00pm podrás comprar tus entradas para #AvengersInfinityWar en TODAS nues…",FALSE,0,NA,2018-04-25 21:06:36,FALSE,NA,"989249340433666048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","adrixn",30,TRUE,FALSE,NA,NA
"397","RT @MouseInfo: #AvengersInfinityWar is absolutely not to be spoiled. Have never used this expression before but seeing this movie in theate…",FALSE,0,NA,2018-04-25 21:06:36,FALSE,NA,"989249338789519360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lyssawiecz",1,TRUE,FALSE,NA,NA
"398","RT @nut_ped: โรงนี้คนน้อย&lt;3

#นัดเป็ด #AvengersInfinityWar #InfinityWarTH https://t.co/lJ71gkn5av",FALSE,0,NA,2018-04-25 21:06:33,FALSE,NA,"989249327263432704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","st_aholic",927,TRUE,FALSE,NA,NA
"399","RT @OriginalFunko: An entire universe. Once and for all. #AvengersInfinityWar #InfinityWar https://t.co/zIYgbOtBAQ",FALSE,0,NA,2018-04-25 21:06:33,FALSE,NA,"989249326697234432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","casm3137",44,TRUE,FALSE,NA,NA
"400","Ok, cosa non è stato questo #AvengersInfinityWar , un apoteosi di effetti visivi e combattimenti, essenzialmente ha… https://t.co/2CFDeyQApR",FALSE,0,NA,2018-04-25 21:06:33,TRUE,NA,"989249326089228288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MatteoFalato",0,FALSE,FALSE,NA,NA
"401","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:06:32,FALSE,NA,"989249320485519361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nieznanafangirl",5307,TRUE,FALSE,NA,NA
"402","#AvengersInfinityWar best movie ever !",FALSE,0,NA,2018-04-25 21:06:28,FALSE,NA,"989249303674867712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","djorod63",0,FALSE,FALSE,NA,NA
"403","¡Iniciamos #AvengersInfinityWar disfrútenlo y cuéntenos qué les va pareciendo con el #UniversoMarvelEnMix! en… https://t.co/397VMITeth",FALSE,0,NA,2018-04-25 21:06:24,TRUE,NA,"989249289946845184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DesyEnMix",0,FALSE,FALSE,NA,NA
"404","RT @TNTLA: Tú y tus amigos yendo al estreno de #AvengersInfinityWar... https://t.co/D73RGsqNCC",FALSE,0,NA,2018-04-25 21:06:23,FALSE,NA,"989249286155259904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","viviagv",52,TRUE,FALSE,NA,NA
"405","RT @kamajeans: Thanos is coming
#AvengersInfinityWar GiveAway

Follow this account
We have an announcement tomorrow

There's something for…",FALSE,0,NA,2018-04-25 21:06:23,FALSE,NA,"989249286146797568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Bra_Channie",8,TRUE,FALSE,NA,NA
"406","RT @KaiMahaOfficial: โปรดอภัยแก่คนบาป...

#AvengersInfinityWar https://t.co/5d7aJxpQiM",FALSE,0,NA,2018-04-25 21:06:23,FALSE,NA,"989249285744046080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mookey_BeI",1047,TRUE,FALSE,NA,NA
"407","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:06:22,FALSE,NA,"989249280652251137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraTaby24",5307,TRUE,FALSE,NA,NA
"408","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @Walmart Exclusive Thanos Pop!  #AvengersInfinityWar #Thanos https://t.…",FALSE,0,NA,2018-04-25 21:06:20,FALSE,NA,"989249273450713090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jalt99",14077,TRUE,FALSE,NA,NA
"409","и если вы думаете, что люди, которые посмотрели #AvengersInfinityWar раньше других, это счастливые люди, то https://t.co/EaZvVVRbBD",FALSE,0,NA,2018-04-25 21:06:19,FALSE,NA,"989249269122125824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","summer_song1",0,FALSE,FALSE,NA,NA
"410","RT @King__Jaydn: IF 

YOU 

DON’T 

WANT 

TO 

SEE

 #AvengersInfinityWar

 SPOILERS 

TOMORROW 

ON 

TWITTER, 

MUTE 

ALL 

WORDS 

REL…",FALSE,0,NA,2018-04-25 21:06:18,FALSE,NA,"989249264281796608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shopperxq",13,TRUE,FALSE,NA,NA
"411","We had a BLAST at the #AvengersInfinityWar World Premiere! Check out our photos from the most incredible red carpet… https://t.co/PCIgSdB2wu",FALSE,0,NA,2018-04-25 21:06:17,TRUE,NA,"989249260095877120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","6ftPromo",0,FALSE,FALSE,NA,NA
"412","RT @Rcinematograf: *OFICIAL*
Cinemas confirma estreno de #AvengersInfinityWar este 27 de Abril.

¡RT para que todos se enteren!

#25AñosCon…",FALSE,0,NA,2018-04-25 21:06:17,FALSE,NA,"989249258955079681",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FernandaRose98",1,TRUE,FALSE,NA,NA
"413","RT @sri50: #AvengersInfinityWar - Awesome, Mind Blowing . Details on Friday evening.",FALSE,0,NA,2018-04-25 21:06:16,FALSE,NA,"989249253842210816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraTaby24",82,TRUE,FALSE,NA,NA
"414","RT @basilepetit: J'ai vu #AvengersInfinityWar et vous devriez en faire autant, vite, avant qu'on vous spoil.",FALSE,0,NA,2018-04-25 21:06:15,FALSE,NA,"989249249421529089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Azulita_lml",1,TRUE,FALSE,NA,NA
"415","RT @NuengVani: สุดจริง55555555 พิกัด : เมเจอร์รังสิต #AvengersInfinityWar https://t.co/Mz2aCKyGQr",FALSE,0,NA,2018-04-25 21:06:11,FALSE,NA,"989249233986310144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nnptsn_",2825,TRUE,FALSE,NA,NA
"416","#AvengersInfinityWar on en parle un peu vite fait là ?",FALSE,0,NA,2018-04-25 21:06:10,FALSE,NA,"989249228718436358",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_Royaal",0,FALSE,FALSE,NA,NA
"417","RT @CinemasNic: Amigos de Cinemas

Con mucha alegría les comunicamos que #AvengersInfinityWar llegará a Cinemas este viernes 27 de abril. P…",FALSE,0,NA,2018-04-25 21:06:10,FALSE,NA,"989249228470996993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xaviera_muoz",18,TRUE,FALSE,NA,NA
"418","#AvengersInfinityWar https://t.co/fAcBMv4q6k",FALSE,0,NA,2018-04-25 21:06:08,FALSE,NA,"989249220250025984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","datxxjmsh",0,FALSE,FALSE,NA,NA
"419","Non credo di aver mai pianto in questo modo dall'inizio di un film fino alla fine. 

E non sto affatto scherzando.… https://t.co/JCszCPjwxD",FALSE,1,NA,2018-04-25 21:06:06,TRUE,NA,"989249214331981827",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IolandaCaputo96",0,FALSE,FALSE,NA,NA
"420","RT @ParaLELLORDgram: Just got out fresh from cinema, and it is incredible, stunning and heartbreaking. Guys, I'm still processing everythin…",FALSE,0,NA,2018-04-25 21:06:05,FALSE,NA,"989249209843859456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hashtag_jomari",488,TRUE,FALSE,NA,NA
"421","RT @IniciativaV: Mañana es el día tan esperado desde hace tiempo. Contanos, de donde son y qué día van a ir a ver #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:06:05,FALSE,NA,"989249209781161989",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahonewithrush",21,TRUE,FALSE,NA,NA
"422","@EmperorBigD My List
Watchin Avengers right now
Next Age of Ultron
After that is Winter Soldier
Then Guardians
Then… https://t.co/YkOM1smfvW",FALSE,0,"EmperorBigD",2018-04-25 21:06:04,TRUE,"989247995089752064","989249203070173184","51723309","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DragonBallBLK",0,FALSE,FALSE,NA,NA
"423","RT @Variety: #AvengersInfinityWar is on track to open with $225+ million https://t.co/8RkTP00JU2 https://t.co/catEhSlbCa",FALSE,0,NA,2018-04-25 21:06:03,FALSE,NA,"989249202713608192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shopperxq",168,TRUE,FALSE,NA,NA
"424","RT @lNFINITYTRINlTY: The four stages of watching #AvengersInfinityWar, according to Jorja https://t.co/XT1P2HfgHF",FALSE,0,NA,2018-04-25 21:06:02,FALSE,NA,"989249198015983616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thomasharpes",536,TRUE,FALSE,NA,NA
"425","RT @krystnstaaaaan: it's the year of AAAAAAAAAAAAAAAAAAAAA #AvengersInfinityWar https://t.co/8njenx3xPA",FALSE,0,NA,2018-04-25 21:06:00,FALSE,NA,"989249189707223040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaraTaby24",98,TRUE,FALSE,NA,NA
"426","One question I have about #AvengersInfinityWar is where did Tessa Thompson go? Because this is a continuation of… https://t.co/YRJ98JqPYh",FALSE,0,NA,2018-04-25 21:06:00,TRUE,NA,"989249188620918785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chmras",0,FALSE,FALSE,NA,NA
"427","Avengers: Infinity War LA World Premiere – Check out a bunch of red carpet photos

https://t.co/lCj3F64PQ3… https://t.co/1Q1jB69PPf",FALSE,0,NA,2018-04-25 21:06:00,TRUE,NA,"989249187626696704",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","filmandtvnow",0,FALSE,FALSE,NA,NA
"428","RT @evanssonx: My reaction while watching #AvengersInfinityWar as shown by Scarlett Johansson. https://t.co/IuuuKYlaIu",FALSE,0,NA,2018-04-25 21:06:00,FALSE,NA,"989249187039637506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","little_widow",26,TRUE,FALSE,NA,NA
"429","RT @ohmy_ra: So. I've just seen #AvengerInfinityWar and all I can say is that whoever's gonna see it, you're gonna cry so much till you hav…",FALSE,0,NA,2018-04-25 21:05:59,FALSE,NA,"989249184103632896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","underscoreles",1,TRUE,FALSE,NA,NA
"430","Hopp, még a tweet se mert online lenni, megakadt a feltöltés.

#AvengersInfinityWar ������",FALSE,0,NA,2018-04-25 21:05:58,FALSE,NA,"989249181872218114",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fuggoo",0,FALSE,FALSE,NA,NA
"431","Tomorrow: Destiny arrives! #AvengersInfinityWar #marvel #InfinityWar",FALSE,0,NA,2018-04-25 21:05:58,FALSE,NA,"989249180051886080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dokterjackplays",0,FALSE,FALSE,NA,NA
"432","RT @AmazingNerdShow: NEW EPISODE ALERT! Our #AvengersInfinityWar preview show is here! Who lives? Who dies? &amp; how will the #MCU be changed?…",FALSE,0,NA,2018-04-25 21:05:58,FALSE,NA,"989249179548569601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChewedGumPod",7,TRUE,FALSE,NA,NA
"433","RT @CinesUnidos: ¡������ATENCIÓN FANÁTICOS������! A partir de mañana a las 5:00pm podrás comprar tus entradas para #AvengersInfinityWar en TODAS nues…",FALSE,0,NA,2018-04-25 21:05:57,FALSE,NA,"989249177531174912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alerp5",30,TRUE,FALSE,NA,NA
"434","RT @Gamecash_fr: [#Concours������] Pour la sortie du film #AvengersInfinityWar, Gamecash vous fait gagner les POP d'Iron Man, Groot ou Thor ! ������…",FALSE,0,NA,2018-04-25 21:05:57,FALSE,NA,"989249177480777728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacotte_emilie",478,TRUE,FALSE,NA,NA
"435","RT @FunkoPOPFr: ������ #Concours #FunkoPOP #Marvel ������

������ Gagne ta figurine funko pop du film ������ #AvengersInfinityWar ������ 

Comment participer: 

1️⃣…",FALSE,0,NA,2018-04-25 21:05:56,FALSE,NA,"989249171755552768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shadowlucifan",1400,TRUE,FALSE,NA,NA
"436","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:05:53,FALSE,NA,"989249156962177024",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","jeffcannata",5307,TRUE,FALSE,NA,NA
"437","Black Widow: @jokerskisscosplay 
Photo: @gnerdcorner 
#avengersinfinitywar #marvel #marvelcomics #marvelcosplay… https://t.co/BMPukLP3ez",FALSE,0,NA,2018-04-25 21:05:52,TRUE,NA,"989249153254469632",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","ImpactCosplay",0,FALSE,FALSE,NA,NA
"438","RT @cuatrobastardos: #SORTEO #AvengersInfinityWar 
Super sorteo para calmar la ansiedad ante uno de los estrenos del año. Con los amigos de…",FALSE,0,NA,2018-04-25 21:05:51,FALSE,NA,"989249149102108673",NA,"<a href=""http://www.example.com"" rel=""nofollow"">TwitterProjectUPM</a>","ignorame",38,TRUE,FALSE,NA,NA
"439","RT @shyttle14: EMPIRE 2: The Revival coming soon https://t.co/qBI8i15zQU
Stay tuned for more EMPIRE 2 songs dropping ! Enjoy the PROMO! #Go…",FALSE,0,NA,2018-04-25 21:05:50,FALSE,NA,"989249148342931457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shyttle14",2,TRUE,FALSE,NA,NA
"440","O HYPE EH REEEAAAALLL SEIS HORAS #AvengersInfinityWar https://t.co/hsTwDQhYYA",FALSE,0,NA,2018-04-25 21:05:50,FALSE,NA,"989249146812010496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IahnEsteves",0,FALSE,FALSE,NA,NA
"441","RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a @BoxLunchGifts exclusive Unmasked Iron Spider Pop! #AvengersInfinityWar…",FALSE,0,NA,2018-04-25 21:05:50,FALSE,NA,"989249145553735682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UfDaniel",14104,TRUE,FALSE,NA,NA
"442","RT @ilysmrdj: #InfinityWar #AvengersInfinityWar 

ME BEFORE, DURING, AND AFTER THE AVENGERS INFINITY WAR: https://t.co/9mdP9Oh166",FALSE,0,NA,2018-04-25 21:05:49,FALSE,NA,"989249142110216198",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wikaa19",239,TRUE,FALSE,NA,NA
"443","Je ne sais pas si c'est l'effet #AvengersInfinityWar mais Philippe Etchebest me fait penser à ... #Thanos 
#TopChef https://t.co/N6KLpCuAOX",FALSE,10,NA,2018-04-25 21:05:45,FALSE,NA,"989249127207899137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FabienGllt",2,FALSE,FALSE,NA,NA
"444","I have 2 extra tickets to avengers Infinity war/ prasad imax 10:15 am 27th Friday April 2018. Who wants to company… https://t.co/mJQMwtfES2",FALSE,0,NA,2018-04-25 21:05:45,TRUE,NA,"989249124561113088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LordMadhukar",0,FALSE,FALSE,NA,NA
"445","RT @StarkIndustrie_: Le film j'ai l'impression qu'il a duré une journée entière #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:05:43,FALSE,NA,"989249118043328513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatoch4",6,TRUE,FALSE,NA,NA
"446","RT @JournalDuGeek: [#CONCOURS]
A l’occasion de la sortie du film #AvengersInfinityWar, tente de gagner ta valise #Marvel de la marque #Amer…",FALSE,0,NA,2018-04-25 21:05:42,FALSE,NA,"989249110753660928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GANDANF",721,TRUE,FALSE,NA,NA
"447","Just watched #AvengersInfinityWar and I don't know if you are genius or if I hate you ! Congratulations for this AW… https://t.co/8mId60JGSS",FALSE,0,NA,2018-04-25 21:05:41,TRUE,NA,"989249107402387456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Justine_Jvn",0,FALSE,FALSE,NA,NA
"448","Do you think #AvengersInfinityWar will live up to the hype? #Avengers #Marvel #IronMan #Thor #CaptainAmerica #Thanos #GuardiansOfTheGalaxy",FALSE,0,NA,2018-04-25 21:05:41,FALSE,NA,"989249106710167552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CTVBlair",0,FALSE,FALSE,NA,NA
"449","@SportsRadioDet @tvchips Super lengthy episode - but ultimately had an amazing discussion and I think you’ll learn… https://t.co/CXr6R6hnxj",FALSE,0,"SportsRadioDet",2018-04-25 21:05:40,TRUE,"989245647508459521","989249102948065286","389634508","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLaughTracks",0,FALSE,FALSE,NA,NA
"450","RT @JeLu___: 180411 톰홀랜드 입국
#톰홀랜드 #Tomholland #어벤져스_인피니티워 #AvengersInfinityWar 
귀여워ㅜㅜㅠㅜㅠㅜㅠㅜㅠㅜㅠㅜ https://t.co/rzz9Lqj9hw",FALSE,0,NA,2018-04-25 21:05:39,FALSE,NA,"989249101999915008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whattodo88888",218,TRUE,FALSE,NA,NA
"451","El cine me llama #AvengersInfinityWar",FALSE,1,NA,2018-04-25 21:05:38,FALSE,NA,"989249096618856449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PauMRodriguezM",0,FALSE,FALSE,NA,NA
"452","Watched the latest video of @MatPatGT's Theory about Thanos for the #AvengersInfinityWar and it was great and I lik… https://t.co/BcIjWfQZe7",FALSE,0,NA,2018-04-25 21:05:37,TRUE,NA,"989249090012766209",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DarremiahF",0,FALSE,FALSE,NA,NA
"453","RT @IniciativaV: Se estima que #AvengersInfinityWar recaudará U$D 500 millones a nivel mundial en su primer fin de semana ������ #ThanosDemandsY…",FALSE,0,NA,2018-04-25 21:05:36,FALSE,NA,"989249088762892288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mahonewithrush",37,TRUE,FALSE,NA,NA
"454","It feels like that evening in War of the Worlds after the first cylinder crashed, but everyone kept going about the… https://t.co/JFolN4MSz2",FALSE,0,NA,2018-04-25 21:05:35,TRUE,NA,"989249085235326976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ThatsDruidic",0,FALSE,FALSE,NA,NA
"455","RT @Fnac: CINÉMA ������ |A l’occasion de la sortie du film #AvengersInfinityWar découvrez avec quelle team @MarvelFR vous combattrez #Thanos ������
P…",FALSE,0,NA,2018-04-25 21:05:35,FALSE,NA,"989249082681110529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ValerieYalene",37,TRUE,FALSE,NA,NA
"456","RT @JKkoniwa: โคตรสปอย #AvengersInfinityWar #InfinityWarTH https://t.co/IlTbRTjh1z",FALSE,0,NA,2018-04-25 21:05:33,FALSE,NA,"989249075588427776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blendxxx285",7587,TRUE,FALSE,NA,NA
"457","RT @MonyqueXO: Yes. Damn is right. #AvengersInfinityWar https://t.co/cyh5npdrdA",FALSE,0,NA,2018-04-25 21:05:32,FALSE,NA,"989249072660992002",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SunSafia",1,TRUE,FALSE,NA,NA
"458","RT @Variety: #AvengersInfinityWar could have one of the biggest debuts of all time https://t.co/YgplMVHGMU https://t.co/8pQH9N02Rw",FALSE,0,NA,2018-04-25 21:05:31,FALSE,NA,"989249067376107520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drunkfaces24_7",7,TRUE,FALSE,NA,NA
"459","RT @DanCasey: When people tell me they don't care about #AvengersInfinityWar https://t.co/4LVjf1asjJ",FALSE,0,NA,2018-04-25 21:05:31,FALSE,NA,"989249064679165952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_DunkTheory",27,TRUE,FALSE,NA,NA
"460","Two hours to go #AvengersInfinityWar #Witney.",FALSE,0,NA,2018-04-25 21:05:30,FALSE,NA,"989249061504147457",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alantyla",0,FALSE,FALSE,NA,NA
"461","RT @eimeonc: Je vais avoir besoin de plusieurs mois pour m'en remettre émotionnellement.. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:05:25,FALSE,NA,"989249039865704448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vale_decem_",6,TRUE,FALSE,NA,NA
"462","RT @CinemasNic: Amigos de Cinemas

Con mucha alegría les comunicamos que #AvengersInfinityWar llegará a Cinemas este viernes 27 de abril. P…",FALSE,0,NA,2018-04-25 21:05:24,FALSE,NA,"989249036342431745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidLainezz",18,TRUE,FALSE,NA,NA
"463","#prohibiteditems #Eurovision #Eurovision2018 There are many items I can see on this list that make sense. Nobody sh… https://t.co/Bf1qCamrqp",FALSE,0,NA,2018-04-25 21:05:21,TRUE,NA,"989249025034653709",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","paradise_lost11",0,FALSE,FALSE,NA,NA
"464","The ending to Infinity war....what the actual f......still a marvel-ous movie though #Marvel #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:05:21,FALSE,NA,"989249023587573760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","subhro_neo",0,FALSE,FALSE,NA,NA
"465","@ChrisEvans When you watch #AvengersInfinityWar and when Captain appear on the screen for the first time, and then… https://t.co/Sq79cowC4S",FALSE,0,"ChrisEvans",2018-04-25 21:05:19,TRUE,NA,"989249017325473792","580097412","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shadowlucifan",0,FALSE,FALSE,NA,NA
"466","RT @JamesGunn: Folks, be careful of what reviews you read for #AvengersInfinityWar. There are many surprises in the film, and some of them…",FALSE,0,NA,2018-04-25 21:05:19,FALSE,NA,"989249017216319488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bonniegrrl",5307,TRUE,FALSE,NA,NA
"467","Quand Tony Stark dit à Spiderman «  arrête avec tes références à la pop Culture » , c’était un peu moi pendant « Re… https://t.co/t3LUpRNjbG",FALSE,2,NA,2018-04-25 21:05:18,TRUE,NA,"989249012598439937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RDupeyras",0,FALSE,FALSE,NA,NA
"468","Civil War reste le meilleur Marvel. #AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:05:17,FALSE,NA,"989249007380819968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yan_Fesard",0,FALSE,FALSE,NA,NA
"469","RT @Philo_Pho: We're using our made up name!
#AvengersInfinityWar 
#Loki  
#Hulk
#Drax
#Thor
#Shuri
#Groot
#Okoye
#Vision
#Falcon
#Mantis
#…",FALSE,0,NA,2018-04-25 21:05:13,FALSE,NA,"989248990385508353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marumi_MAI",205,TRUE,FALSE,NA,NA
"470","Jedno zdanie, które opisuje wrażenia z filmu 

CO DO CHUJA?

#AvengersInfinityWar",FALSE,0,NA,2018-04-25 21:05:12,FALSE,NA,"989248987281707010",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grosik8",0,FALSE,FALSE,NA,NA
"471","RT @realzealchamp: The face you make when your movie is pro black empowerment but your fans all happen to be white women telling you how to…",FALSE,0,NA,2018-04-25 21:05:12,FALSE,NA,"989248987269095425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PrettayNique",23,TRUE,FALSE,NA,NA
"472","RT @Palita_13: ใครที่ดู #AvengersInfinityWar #infinitywarTH แล้วชิป #thorki เหมือนกันนี่คืออยากวิ่งเข้าไปกอดอะ",FALSE,0,NA,2018-04-25 21:05:11,FALSE,NA,"989248983745773568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_my407",22,TRUE,FALSE,NA,NA
